file,image_id,orig_w,orig_h,proc_w,proc_h,mp,t_0,t_90,t_best,score_0,score_90,best,n_lines,n_lines_0,n_lines_90,mean_conf,text,anchors,has_pos,has_neg,has_soft,has_yut,has_bydo,n_dates_all,n_dates,kinds,dates,n_in_long,dis_품목보고번호(14자리+),dis_바코드(13자리),dis_9~12자리 숫자,dis_전화번호(1588형),dis_신고번호 1399,dis_영양성분 %,dis_용량 g/ml/kcal,dis_LOT/로트,dis_시각(hh:mm),dis_시각(NN시)
001124.jpg,001124,640,640,640,640,0.4096,2.284,0.571,2.284,37.0,14.0,0,16,14,2,0.834,"+7Z0LCNE
가
nzrInuI
T로O가y7
가CC가
kCal
헤야
즉년22636
50
811390
입신자
/02
L0283
09-10-2021
09-10-2021
02L0283",[],False,False,False,False,False,0,0,[],[],0,0,0,0,0,0,0,2,0,0,0
001973.jpg,001973,640,640,640,640,0.4096,1.97,2.328,1.97,53.6,38.6,0,30,17,13,0.9547666666666665,"제조번호
사용기한
:20006
:2023
고농도
03
동박운공
:15
하메론-S
무방부제
히알루론산나트룹
회용
018%
O5mL
GMP
인염
인광전문기업
히알루론산나트
하메
고농도
사용기
인공누액
05mL
론-S
호
무방부제
023
018%
0315
회용",['제조일자'],False,True,False,False,False,0,0,[],[],0,0,0,0,0,0,2,2,0,0,0
002361.jpg,002361,597,775,597,775,0.462675,5.013,2.305,5.013,86.1,53.9,0,41,28,13,0.905951219512195,"제조20191210
백설
eksu
맛을
살려주는
소금
요리의
Farin
JBLF
맛소금
SALT
FLAVORFL
백설
맛소금의
특징
요리의
깊은맛을
살려주는
국내산소금을
불사용하며깨끗하고맛이
모든요리에
Y
목히계란
동의요리에
사용하시면
습너다
중지지인9
5-대노시사대
제조20191210
맛소금
백설맛소금의특징
FLAVORED SALT
요리의맛을
국내산소금울사용하며
마본극마리류마금퓨미교
살려주는
깨끗하고
물포문함
소금
또
SY!",['제조일자'],False,True,False,False,False,2,1,['Y4_sep'],['2019-12-10'],0,0,0,0,0,0,0,0,0,0,0
001417.jpg,001417,640,640,640,640,0.4096,2.548,1.059,2.548,66.5,33.7,0,29,20,9,0.8754827586206895,"미떼
화이트
초코
20211105
모4
55
까지
카카오버터카
전해주는
부드러운
달콤감
츠리에
회이드조림릿문믿
27카카오버터
225%
종랑
300
여250
KCT
9125KX10개
20211105
카카오버터가전해주는
미리니마
화이트
달콤함
보lSS:O:
초코
미떼
종랑:300",['까지'],False,False,False,False,False,2,1,['Y4_sep'],['2021-11-05'],0,0,0,0,0,0,1,0,0,0,0
002379.jpg,002379,756,1008,756,1008,0.762048,7.65,2.788,7.65,371.2,77.1,0,76,60,16,0.9292236842105265,"유통기한:
2022
1020
까지
제품명
꿀유자차믹스
식품의유형
고형차
업스명미소시지
주담터에프엔비
전라남도순천시승주읍승주로538-46
유통기한
측면상단표기일까지
내용량
220 g22gX
10포
원재료명
설탕유지당절임혼합분말
분말결정포도당
유자정유자절임
유자국산설탕플
폴리덱스트로시포도당D-쇄톨
인산
유자과즙분말유재국산]
유자분말국산
결정과등
-
허니파우데카시아벌꿀국샌
화분국산치자분말
논
비타민C
구연산무
사과산
품목보고번호
20080509087-88
본제품은우유땅콩대두밀복숭아호두를사용한제품과같은
제조시설에서제조하고있습니다:본제품은
YI희라오운
-
소비자분쟁해결기준에의거교환또는보상받을수있습니다
스틱끝부분이날카로우니주의하십시오
질소층전
음용방법:
:냉온수11약1
100m에본스틱제품
1포2290를
주의사항:
직사광선을
넣고잘저은후드십시오
피하여
통풍이
류
서늘한
장소에
보관하십시오
브라시프시고
구버없이1309
교화문의처
:구입처및대리점
드러
유통기한:
원재료명
내용량
통기한
품명
220 g22gX10포
-
동주
측면상단표기일까지
꿀유자차믹스
재국신
2022 1020
전라남도순천시승주읍승주로58-46
데스E로시푸도당
쇄톨
까지","['까지', '별도표기', '유통기한', '제조일자']",True,True,False,True,True,1,1,['Y4_sep'],['2022-10-20'],0,0,0,1,0,0,0,2,0,0,0
001931.jpg,001931,640,640,640,640,0.4096,1.566,0.724,1.566,32.1,19.0,0,13,9,4,0.9243846153846154,"CER-OPTIOOSO9
인종변호
C191194
2022
O101
유통기한
-
006600
809236
유통기한
인증번호
809236
202201",['유통기한'],True,False,False,True,False,0,0,[],[],0,0,0,0,0,0,0,0,0,0,0
002659.jpg,002659,913,1217,913,1217,1.111121,10.376,2.655,10.376,335.9,152.5,0,123,95,28,0.9133252032520325,"'제품
명:전자렌자용팜콘
원
산
지:미
국
제품유형:곡류가공품
in!
편'
조
원:CONAGRA
BRANDS
회:금
IC
'수
입
031
I-947-8888
경기도
파주시
탄현면
때오리로
167-23
`유통기한:
:아려표기일까지
:원
료
링어%니둥굽움
구연산
터셔리부틸히드로퀴논산화방지제}
정제소금
음용하
안나토색소
우유함유
'중
78gl2
75o2/*3입
0966619울
포장재질
종이재
:보존기준:
실온보관
:반품및교환
본사및구입처
불량식품신고는국변없이1399
팜콘
조리법
1비닐을
벗기고
봉지를편후
렌지에
조리법
아래로
오게놓고
목워료
그림이
따라
1분30초
~2분30초간
연속적으로
팜콘이
튀겨진
1~2초
간격으로
튀겨지면
끄십시요
렌지를
조심해서
봉자를
얼굴에서
모교품
극교
피모룸
부분을
대각선으로
손쉽거
봉지가
[주의사함]
갓튀긴팝본은매무
뜨거우므로
조심하여
거꾸로면뜨거운
오일이호를수도와습니다
취급하시고
몸지술
입부비어나움수
있습니다
8
809159
350
118
유통기한Y/M/D:
2022
0611
까지
20220611
유통기한Y/M/D:
티겁니다
부정불량식품신고는
반품및교환:본사및구입처
'보존기준:실온보관
'포장재질:종이재
'유통기한:이래표기일까지
량:78gl2750z/]*3입 
부부물
봉자
팜콘이튀겨진후1~2초간격으로록'목'
유기교最피륜
원구수아하
팜콘조리법
대각선
CAER!
국변없이139
조심하며취급하시고봉지를
향료버터향안나토색소
A BRANDS INC
까지
이밀부버어나물
조리법그림이
총열량999Kcal
:
새오리로167-2
n!","['까지', '별도표기', '유통기한']",True,False,False,True,True,1,1,['Y4_sep'],['2022-06-11'],0,0,0,0,0,1,0,1,0,0,0
000212.jpg,000212,3024,4032,960,1280,12.192768,11.057,2.512,11.057,300.5,29.8,0,118,105,13,0.8940762711864406,"VONO
NONO
어나언
체다시즈
 t 
-
15까지
-
15
|
쇠고기스프
D1
오뚜
오뚜기
모두기
직고기스프는
oll엔
맛이부드러워
쇠고기호
H
노약자
당근
양파
신선한
HACCP
금둥
등
야채를
곁들여
108%
풍부하고
간식과
간편한
좋습니다
OTHER
R
물의양을
미커약
농그
h무어-
M
오뚜기
색고기스프
4컵를
부으면서
808에찬물
눕지않도록가끔
저으면서
800m!
불에
올려놓고
끓을
때까지
잘
2
미운교곰8
맛있는
잘처어준다음끓기
시작하면
전자레인지용
약하게
오뚜기
쇠고기스프가
그릇30DL
불을'
전자레인지로
없도록
충분히
잘
저어줍니다
조리700W
아상에
극공러10욱
/0信공
굽러니
용기는
름곰
1591큰술/과뜨거운
둘
150m3/4컵를
뜨거우므로
화상
2분
1분30초
뭉친
부분을
잘풀어주세요
있으니주의하십시오
1000
W
후
사용할시어
0
웅Y러Y오
덮개를
료명
주표러눔목
20010445055201
브리
유지]
호주산
덱스
리
프
정제도
쇠고기스프
모대
H이모
분30:
유
-
|:
150
속습니다
미싸하면
오
주의하십시도
금저으면서",['까지'],False,False,False,False,False,0,0,[],[],0,1,0,0,0,0,1,0,0,0,0
001803.jpg,001803,745,729,745,729,0.543105,2.46,1.046,2.46,15.4,12.3,0,10,6,4,0.8785000000000001,"-
무우년도
H오
쿠키
20210115B
까지
20210115B
가지
애
쿠키",['까지'],False,False,False,False,False,2,1,['Y4_sep'],['2021-01-15'],0,0,0,0,0,0,0,0,0,0,0
000532.jpg,000532,1050,1400,960,1280,1.47,0.693,0.747,0.693,22.6,12.5,0,6,5,1,0.9845,"초당
옥수수
페이스트
20260228까지A박영B
항유
20260228까지A박해영B",['까지'],False,False,False,False,False,2,1,['Y4_sep'],['2026-02-28'],0,0,0,0,0,0,0,0,0,0,0
001204.jpg,001204,640,640,640,640,0.4096,3.355,6.447,6.447,41.3,82.5,90,63,23,40,0.7573333333333334,"연이수도고
그네숨신
0건옹께
권
어
NaturC
경
필요
모는
20123521
Exp
28/02/2023
소섭
결동
자
3
4
-
공에
을K
3A요
으0
담모
느N31331
raLffeM
22
21/03/2023은
Cx
20123521
극배
래운
소
이
제품은
올러종
고상라오운
구세
1호
아
논
프
EXP
음R
가와
몽콩R
28/02/2023
리
하시기
%L5BuOE
Y렌을
0%
문어
Y
극장
0
레르기가
유오:
이용
국린이흡수되고
료
0건
Bu
1술2670",[],False,False,False,False,False,0,0,[],[],0,0,0,0,0,0,1,0,0,0,0
002132.jpg,002132,910,1067,910,1067,0.97097,2.205,1.584,2.205,14.6,7.9,0,12,10,2,0.8075833333333334,"Hidiili uT
--tall tait f - T
102397
된
20
1M1N
JALAPENO
HIM
030N371
REAL
1시1
102397",[],False,False,False,False,False,0,0,[],[],0,0,0,0,0,0,0,0,0,0,1
002270.jpg,002270,640,640,640,640,0.4096,0.769,0.128,0.769,2.3,0.0,0,1,1,0,0.767,121,[],False,False,False,False,False,0,0,[],[],0,0,0,0,0,0,0,0,0,0,0
002826.jpg,002826,883,1178,883,1178,1.040174,1.198,0.964,1.198,5.0,0.0,0,3,3,0,0.8109999999999999,"D3LOE!
6I2
D5:50",[],False,False,False,False,False,0,0,[],[],0,0,0,0,0,0,0,0,0,1,0
000277.jpg,000277,3024,4032,960,1280,12.192768,2.969,2.047,2.969,62.5,30.4,0,30,19,11,0.9251666666666666,"HACCP
ACP
식약처에서
위생적이고
인증한
색품해만
표기하는마크입니다
""801117
28230
:
1
소비
202509
16/20:52
까지
기한
2026
07
15IA-2
9258%
금용공
나약차에서위생
HACCP
-16/20:52
15IA-2
301
마크란?
안전하다고
좀
표",['까지'],False,False,False,False,False,0,0,[],[],0,0,0,0,0,0,1,0,0,2,0
000942.jpg,000942,794,1058,794,1058,0.840052,6.246,3.916,6.246,27.2,23.1,0,96,56,40,0.8894895833333333,"r
편2
08
2020
P
29
03
2021
사
{10
C
03
18:30
Cheese
Snack
Biscuits
Ingred
Vegetable
Wheat
Flour
Cheese
12%
Sunflower
Bried
Natura!
PoWLerrys
Cheese
Yeast
Extract!
Choese
Salt
Dri
Syrup
Siucose
Rais
Malt
Extract
Earley
Bicarbona
Amzonium
Acid
Lacti
Eicarbonate
Cav!?
Pepper
Flaycurings
May
alsc cont!
Milk
Gluten
:소
at
주
-
Jlys
J과J1렁!
B03
Sunflower
Wheat
Cheese
JJal렁!
4구
MIK
Flaycurings
uCGSe
PoWCero
mrroniu
arley
29
Gluten
{{0
05
08
Flour
Snack
18:30
Malt
Sy
2921
2020
Pepper
Yeast
Cheese
Dried Cheese
주
Acid Lac
Extract
Bicarbonal!
Biscuits
Cl!
Salt
오
Extrac!
Natural
Ral!
Ingre!",[],False,False,False,False,False,0,0,[],[],0,0,0,0,0,0,1,0,0,2,0
000637.jpg,000637,1980,3520,720,1280,6.9696,0.833,0.689,0.833,17.2,15.5,0,7,5,2,0.9375714285714285,"느1
까지
22:37:55
0617
2026
202606 17
까지22:37:55",['까지'],False,False,False,False,False,1,1,['Y4_sep'],['2026-06-17'],0,0,0,0,0,0,0,0,0,2,0
002124.jpg,002124,640,640,640,640,0.4096,8.893,2.225,8.893,254.6,38.1,0,109,98,11,0.8488532110091743,"자극음
덜
주어
플라그름
0용Y
는
부분까지
맛롬
손입게
질환
예방에
손입게
제거할
10어근론
가능합니다
도움이
됩니다
수
있습니다
합니다
불편한
사이에
이
사이부문에
헤당
해당
앞뒤또는
향하게
하여
치실의
아웃
사용하며
회용
미기
움직여
이오Y
찌꺼기잔여물을
접어
이루시개가
입회용차실
줄되게
제거해
합니다
마화
아차산로
대한안국
전화번호
제조원
건치산업사
678
폭성로
37기성수동2가
-
02
928-6365
리어릴런
잡이지
클리프로피로
는
우께
재품은
공라리르운
밤든
주
있습니다
고시
사호
소비자
가나지
안도목
퓨더
건강히
주익
5익군문
하십시오
악삼당주
의사용에
사용
하십시오
국Y마동
주의
하십시오
주시
주의사항
있중
비날류
15글!Y용Y
치과
건조될
OTHER
컴유
드립니다
NC
r경DG
20
는
201102
신립니다
합니다
평하호Y
나릴
논부분까지손입게
미가옥210의근를
0N
플라그
20201102
미금10공
합니게다
-","['까지', '제조일자']",False,True,False,False,False,2,1,['Y2_sep'],['2020-11-02'],0,0,0,0,1,0,0,0,0,0,0
000159.jpg,000159,3024,4032,960,1280,12.192768,5.751,4.292,5.751,95.4,60.7,0,67,38,29,0.8906119402985073,"기
포는레받을
수
없습니다
부경북량식품
신고는
국변없이
6601
병
사용시
MATSUL
주역사항
입구에
보예상잡내게거
수
보대기굴A퓨
흰색
숙성
FY2
매실
0롬2문
색상이
0를궁
수
사용하십시오
宋
재품명:맛을
소비자중심
&
/무색페트
뚜껑LDPE
소비기한:
202?
21
까지
0
1
08
숙성
입구어
사용하십시
상이
주의사항
흰색
신비기한:
2027
오
0
질
신고는
01
>
물
으스
0
08
은만에년
국변없이
21
미
까지
10
묘
<네
에갑내게거퓨비린내제거
K
IATSUL","['까지', '소비기한']",True,False,True,False,False,0,0,[],[],0,0,0,0,0,0,0,0,0,0,0
001385.jpg,001385,640,640,640,640,0.4096,1.895,4.052,4.052,27.2,32.1,90,47,16,31,0.80768085106383,"1동렁2561님5
KI
C8:
Part
no/Son
유낙중1000
2166-8
Prisemeyecogi yerlerde
-
gna
QDAS:
aradan0n08
1020121
30Crin aundad
하0하폰
DOCULa
10000
Solfat Ve
YarCMG
Part no/Son
poimiksin
Cerir
1Bye esdeger
beya2
petrolatum
Yerlerde
Chs po!Tusin 
eriserneyeceg
madde darak sw peto'atum've l
I goremeyecegi
CoCUKarn
Saarmald
Ve arbaa nda
OL니니고
617
at!
KUL ta:
SCrin aundad oda scadiginda
14
Kulanradan oncs gsma
Repsle o satf
~47/110
Ruhs원 n0 20 12155
Ruhss! shit Pize
34347
2166-8
stanbU",[],False,False,False,False,False,0,0,[],[],0,0,0,0,0,0,0,0,0,0,0
001255.jpg,001255,640,640,640,640,0.4096,1.739,1.626,1.739,30.9,23.0,0,25,14,11,0.9003200000000001,"11:5
1
1
까지
새로운
충분히
를금
주세요
드시기
전
9989
-
매일두유
한번에
""E I
매일두유
드시기전
충분히
1
름금
까지
9989
-
주세요
구",['까지'],False,False,False,False,False,0,0,[],[],0,0,0,0,0,0,0,0,0,0,0
000956.jpg,000956,640,640,640,640,0.4096,1.139,0.864,1.139,20.3,12.1,0,14,8,6,0.7951428571428573,"하비스트
하비스스는
문지과
롯네제고
facebook
201
22:51
까지
꼬05
2교251
리닉
까지
하
하비스",['까지'],False,False,False,False,False,0,0,[],[],0,0,0,0,0,0,0,0,0,1,0
001107.jpg,001107,877,1169,877,1169,1.025213,2.208,2.205,2.208,47.9,40.1,0,30,16,14,0.8709666666666666,"김치폭케기
김치북세기스울
해물흥
해물소
안심
프로젝트
21:02
28
까지
유통기힌
15:10
A15
일면사리가
들어있어
극물
라면
롬는
인면사리가
김치복해가
해물송
우통기
보터
라면
H있하며게
-
15:10
210228까지
하운
김치북세계스탕
A15","['까지', '유통기한']",True,False,False,True,False,1,1,['Y2_sep'],['2021-02-28'],0,0,0,0,0,0,0,0,0,3,0
001267.jpg,001267,1118,1490,960,1280,1.66582,7.229,2.424,7.229,429.9,41.4,0,71,57,14,0.9021830985915492,"제품명
허니부쉬레몬
식품유형
고형차
내용량
30g3gX10개입/0kca
내포장재질
고름고룸
19990372301-514
제조원
주다정/경기도포천시영중면영일로97번길28
소비자상담실
080-542-6656수신자요금부담
에리스리톨사과산
굽문
무수구연산
향키베이스
유화제
허니부
리논오공로
아서설함K감미료
원재료명
아스파탐감미료이산화규소
고형분65%
40%08%
정제소금국산
타우리
직사광선을피하고
서늘한재애보관하십시오
반품및교환장소:구입처및게조원
부정불량식품
신고는국변엄이1399
먹지고기복승아토마토아항신류호두닭고기쇠고기오어조기류굴적복홍합포함잣을사용한
유
지품과같은제조지실에서제조하고있습니다본제품은당알굴어리스를을포함한지품으로각랑
섭큐시설시를일으킬수입습니다
원료특성상분말이
굳어질수있으나변질된것은
섭취하시기
총내용량:30838X10개입
1개입Bg당Okca
우BAEL
1일영감성분기준차예대한비올
나트름Ong 0%
탄수화물0g0%당류0g0%
지방00g0%
트랜스지방
0%
포화지방
100g 0%콜레스테롤Omg 0%
비타민C
61m961%
1일영암성분
기준치에대한비울망은2000kc리기준이므로개인먹컬요연람에마라다를수있습니다
유통기한
까지
20221905
유통기한
움몽음패궁
소비자
고
타수호
202
5
0g 0%
단백실
1지방0080%트랜스지방0%
-
비타민C6img
개입Bg당Okcal
61%","['까지', '유통기한', '제조일자']",True,True,False,True,False,0,0,[],[],0,0,0,1,2,1,15,6,0,0,0
001420.jpg,001420,756,1008,756,1008,0.762048,2.726,1.836,2.726,30.3,29.4,0,28,16,12,0.9448571428571427,"CHOCO!
ATE
COOKIE
Mini
한
먹을
수
있는
올릿가득
거도
초코칩
쿠키
2021/07/0
255
B2
11:01
255
COOKIE
2021/07/01
입에
Nu
B2
초코칩
-
먹을수있는
가득
쿠키
11:01",[],False,False,False,False,False,1,1,['Y4_sep'],['2021-07-01'],0,0,0,0,0,0,0,0,0,2,0
001821.jpg,001821,640,640,640,640,0.4096,8.398,4.87,8.398,253.7,102.8,0,122,88,34,0.8341147540983607,"ACC이크한
껌오88
00%
가준치예대만비탕
미강유
소곡분
나르채
300
19
15입
219
30%
6%
59
ARSY
6618
카카오색소
-
9%
239
11
중조사
지방
79
13%
가
트랜스지방05
199
9미만
-
포화지방
05
9미만
H목보교단호
200105495111기구미
249
16%
콜레스테를
69
대두시고긴부린망콩자다고기오징에
18
mg
1%
48
45
로
19
10
2%
49
환불에드니다
사즈의사함
1일
곰유용용
기준치에
기준이므로
궁%료
보편하십시오
흡습되사기
다를
부정철략색품신고는
수입스
국변언이
1393
OTHER
나올북할시
202009
-
동작구여의마방로
11리신화방동
01
까지
p:!WW!
nongshim
2B02
교려는
C0그
1936
샌지오금부담전호
2000-023-5181
공
격양살지
재품의
신선도
유지를
위해
질소충전포장을
하였습니다
울특할시
보관하십시오
-
품화
ITWWWNOngShImCO
동작구여의대방로11리신국방동
국민명이1339
제조하고
60이k래
미
-
202009요21까장
2
이므로
장
콜레스테
포화자
트랜스지방059미만
6618
00
피요88
18mg
기준차예대만
박교빈1936
15
비율%
13%
49
4810
69
059면
총내응작금
/~
53","['까지', '제조일자']",False,True,False,False,False,1,1,['Y4_sep'],['2020-09-21'],0,0,0,1,0,0,9,2,0,0,0
001643.jpg,001643,765,1020,765,1020,0.7803,5.904,1.857,5.904,68.6,9.0,0,35,28,7,0.7449999999999999,":
-1 Ue~어
1:다
미부우틀피
656!
10평교는
D16
0문
2
4명
당류5320
D금
돔금
2문
%9도
풍ADLOK회L
ACTIMA
골우8웅랑
가곤치즈살균제품/130어상예서2초
313Ekca
Boletuses ExCusive!
ProCessed ChBeSe
0기올용는
Exclusive포션치즈
그물버섯Boletuses
음Y표른
10료교군우동
웅Y
음유융n?
-t I - wan I tn 
드:1
상품품
10물:
1:려
1",[],False,False,False,False,False,0,0,[],[],0,0,0,0,0,0,0,0,0,0,0
002977.jpg,002977,640,640,640,640,0.4096,3.499,0.651,3.499,42.0,9.1,0,18,14,4,0.7559444444444444,"Ty
YOo
ANLLA
시물기준시개단혼
주기하:0
2020
0512
본제은동도
기휘림치하시고시
분소개자보당
기준회회거불념
산소방자티티무
고라잉험실
C0126호F
2020 05
리자
12
-",[],False,False,False,False,False,0,0,[],[],0,0,0,0,0,0,0,0,0,0,0
000108.jpg,000108,3024,4032,960,1280,12.192768,6.018,2.296,6.018,161.1,52.9,0,87,63,24,0.8794942528735634,"N
Brnd
물신아시마
컴수머가
되는
길
두부
으로
만든
산콩
국산콩을
사용하여
O%
만들어
농惠
고소하고
CaIT300 gX 2
냉장보관0~10
'C
이미지사진
100g당
66kca!
소비기한
지방
0g포화지방07g5
%
%
초드12숙파지1스
599
O0 KCR!
기이로
EL OF10 BR /U
시기비랍니트
<비지
부쟁해경
기준에
//
및
교환징소
구입처
1206
이9分
142044
대1
원외
고시
소미사
있습니다
문생해로
수
기순에닌
반품
품신고는
및
교환장소:
구입처및
0논
것
고
1399
8
809387
742044
유
려
599
구
:
또
G
'OO
국산콩을
1399
>
09
66kca
사용하여
두부
LeBrnG
소비기한
1만들어
25-10-24까지14
X
! ! I
809387
742044
I!","['까지', '소비기한']",True,False,True,False,False,1,1,['Y2_sep'],['2025-10-24'],0,0,0,0,0,2,1,3,0,0,0
001937.jpg,001937,640,640,640,640,0.4096,1.611,2.032,2.032,9.0,12.4,90,13,8,5,0.7615384615384614,"eclipse
머르
외납니다
-
61요
내는
뒤
|
eclipse
-
무:
645
221518-2-0578-",[],False,False,False,False,False,0,0,[],[],0,0,0,0,0,0,0,0,0,0,0
000963.jpg,000963,813,1084,813,1084,0.881292,6.114,3.649,6.114,160.9,68.6,0,76,52,24,0.8822105263157894,"0M3
XCNKS
2023/11/14
L20640
04
스파케티면
맛있게삼
스파게타
Fresco
쿨스파게티는
려H스음오1이러0
흠을만들어싸르게
좋은
파스타는
좋은
조리가가능한
스파게티
입니/다
D맛플
세몰리내밀에서
회
스파게티를
ST편
잘아는
르룹늘
음
위해
맛을
가정에서
간편하게
수
있도록
즐기실
어려름
정통
스파게티를
준비하였습니다
프레스코스마게티SPAGE
STEP2
달리아
100%
듀럼밀
세몰리나
채료명
밀함유
상단표시일께지
로마F
의기교원
보상발
4분
양정보
ST편P
타
Fresco
간편하게
잘아는
시작됩니다
L20640
2023/11/14
미무허고
즐
기실
맛을
별한
00기고룸
스파게티를
수있도록
가정에서
등음
04
광이업
스파게터
스파게티면맛었게
STEP
부도
비:",[],False,False,False,False,False,2,1,['Y4_sep'],['2023-11-14'],0,0,0,0,0,0,1,1,0,0,0
000849.jpeg,000849,3024,4032,960,1280,12.192768,0.534,0.607,0.534,9.9,2.8,0,6,4,2,0.9273333333333335,"ROCHER
2105
2026
218KBBNH
218KBBNH
ROCHER",[],False,False,False,False,False,0,0,[],[],0,0,0,0,0,0,0,0,0,0,0
000467.jpg,000467,3060,4080,960,1280,12.4848,9.339,5.866,5.866,136.4,273.8,90,127,81,46,0.8583937007874015,"GHANA
하YY눔
가나와
R71-4567-
함께한
55더
50년의
이야기를
지금
바로
음성메세지
유효기간
~25
3
31
Im il It fil
돼지고기
""801062136822
트셔도
콩
<
병
호
본사
달해
모므
하0
99
지
또
점
Y1공
-
사
600
장
고
TC
머
Toi:
385kcal
38g38%
부
로21길25
가
<1
FIC
중
동품
-
이
O/
장
방
야
점마
大
만음
당
12%
어
안밤
여
잔
부
A6
수신자요금부담080-024-6060
정
서0
고
5
트
과
5
1C
|
Ifoodcom
물
미
남
주
670-4557-5050
내포장재질
름이고룸
롯데웰푸드쥐서울시영등포구양평로21길25
-
아표대교룸목
119690086003670
IR'이고름논모
코아
코코아반가나산가공유지코코아매스코코아빈베네수엘라산
향료바닐린
10평논전
1399밀달걀땅콩돼지고기
표면이
생길수있으나
IIolY
무해하니드셔도
+'
!:!
고운마음안버리는밝은마음
+
음성메세지
지금
가나와함께한
GHANA
ww lottewellfood com
롯데웰푸드
바로
수신자요금부담080-024-6060
총내용량70g385kcal
들어
3%탄수화물39g12%당류38g38%
간
려
50년의
%트랜스지방05 g미만포화지방159100%
~25
F0
하YY눔
%66로료%Sbu
이야기를
대한비울%은2000kcal기준이므로개인의필요열량에파라다를수있습니다
8
""80
1062
636822",[],False,False,False,False,False,0,0,[],[],0,1,0,1,2,1,6,8,1,0,0
003297.jpg,003297,1329,1771,960,1280,2.353659,2.02,2.21,2.21,40.0,57.9,90,29,13,16,0.9683103448275862,"유통기한:
20211021까지원주B15
PEACOCK
기름에
튀기지
않은
구운사리면
BAKED
NOODLE
조리예
강4개입
無
면류첨가
구운사리면
기름에
지방함유량이낮고
기름으로튀기지
BAKED
PEACOCK
튀기지
불지
않고고온으로구워
NOODLE
여왕
않은
유통기한
20211021까지원주B5
우묘
禪","['까지', '유통기한']",True,False,False,True,False,2,1,['Y4_sep'],['2021-10-21'],0,0,0,0,0,0,0,0,0,0,0
001152.jpg,001152,1008,756,1008,756,0.762048,4.866,5.633,5.633,69.8,162.2,90,110,49,61,0.8794454545454543,"*
610400
|
100
16
-
올
기흥
Importer:
DKSH
Singapore
Pte
Ltd
47
Jalan
Buroh
#09-01
Singapore
6194971
6U
bare
56956%
머리
고
Store in a
Cool
and dry
place
자
Best
before
Her
Hut5:
2
註寄與海最字
G뚜/mA/a
IS:
3190
589918%
[{{면
2021/10/31
탄수화물
음료
L4690
17n96%
Y
남
100g
NET
O다도
|
A조자[LNDT SHO!!
1미
108023-5181
종이
고늘하고
9T
크으수비자가
399
목미오
용량
100 g 535 kcal
성방
나트름
17n96%
탄수화물
589918%
당류56956%
식이섬유
1998%
지방31g57%
트랜스지방
059무만
포화지방
20
9133%
콜러스터롤
12m94%
65912%
명양성분
기준치에대한
금%롱
2000 kcal
기준이므로
개인의
필요
6요
따라다를
있습니다
1밀
구
Best
Store
47 Jalan Buroh
100g1
Importer: DKSH
白理
1
-
대
I coo!
NE]
and
#09-
Fm
I dry place
L4690
2021/10/31
A션
0",['BEST_BEFORE'],True,False,False,False,False,2,1,['Y4_sep'],['2021-10-31'],0,0,0,0,0,0,11,6,0,0,0
002664.jpg,002664,640,640,640,640,0.4096,3.702,0.458,3.702,45.1,25.7,0,30,24,6,0.8264333333333332,"Noo
PD5Nbt
1010/77:
I NUtLOGOWICh!
091760Z
GICLA
41
TTOFLA1
156
-
202
411145
CLsco?C교e
PAUCRE5I GWhchS
대동1
RG PEC리R1EOt
9I1
5har시
PROD:
2020
-0818
ExP:
2021
-08-18
0ge1760Z
PROD:
ExP:
2021-08-18
2020-08-18
202563",[],False,False,False,False,False,2,2,"['Y4_sep', 'Y4_sep']","['2021-08-18', '2020-08-18']",0,0,0,0,0,0,0,0,0,0,0
002548.jpg,002548,2048,1536,1280,960,3.145728,3.139,2.489,3.139,112.6,85.8,0,44,27,17,0.9213409090909089,"촉촉한삶은계란
극8/o /어z
방금삶아낸것처럼
영양과수분은
그대로
EGG
냉장보관
010
BOID
중량:
100g/
1314 kcal
50gX2개입
상기제품은
아미지컷입니다
유통기한:
210402까지B17
알가열제품비살균제품
통란스품의유형알가열제품
은
1009509
2개
KCa!
개509
주치어
계란함유
20M0
유통기한
중량:100g/
명장봉광
영양과
극8/o/어z
210402까지B17
1314Kcal[50gX2개입
수분은
방금삶아낸것처럼
촉촉한삶은계란
SORTEGG
그대로
알가열제품
계란함유
알가열제품비살균제품
상기제품은아미지컷입니다
TORNG","['까지', '유통기한']",True,False,False,True,False,2,1,['Y2_sep'],['2021-04-02'],0,0,0,0,0,0,0,4,0,0,0
002766.jpg,002766,640,640,640,640,0.4096,1.899,0.759,1.899,3.5,1.7,0,13,10,3,0.767076923076923,"LNo
CREAM
LIR
개
C
BeS!
bofora
D6
IDur0
내답대
COCONU7
D6
Bes! bofore",[],False,False,False,False,False,0,0,[],[],0,0,0,0,0,0,0,0,0,0,0
001917.jpg,001917,1051,1402,959,1280,1.473502,1.801,1.432,1.801,15.0,15.0,0,9,5,4,0.9224444444444446,"UMI AWI!
GOLD
25052021
152
00:53
152
25052021
EGoLo
00:53",[],False,False,False,False,False,0,0,[],[],0,0,0,0,0,0,0,0,0,2,0
