file,cv2_ok,cv2_h,cv2_w,cv2_imread_ok,pil_frames,pil_format,pil_w,pil_h,border_top,border_bot,border_left,border_right,border_frac,pil_ok,image_id,id_num,w,h,exif_orientation,format,ext,has_exif
001436.jpg,True,985,739,False,1,JPEG,739,985,0,0,0,0,0.0,True,001436,1436,739,985,1,JPEG,.jpg,False
001437.jpg,True,907,683,False,1,JPEG,683,907,0,0,0,0,0.0,True,001437,1437,683,907,1,JPEG,.jpg,False
001438.jpg,True,640,640,False,1,JPEG,640,640,0,5,1,0,0.01953125,True,001438,1438,640,640,1,JPEG,.jpg,False
001439.jpg,True,1008,756,False,1,JPEG,756,1008,0,0,0,0,0.0,True,001439,1439,756,1008,1,JPEG,.jpg,False
001440.jpg,True,640,640,False,1,JPEG,640,640,0,4,0,0,0.015625,True,001440,1440,640,640,1,JPEG,.jpg,False
001441.jpg,True,985,739,False,1,JPEG,739,985,0,0,0,0,0.0,True,001441,1441,739,985,1,JPEG,.jpg,False
001442.jpg,True,640,640,False,1,JPEG,640,640,0,0,7,0,0.02734375,True,001442,1442,640,640,1,JPEG,.jpg,False
001443.jpg,True,965,723,False,1,JPEG,723,965,0,0,0,0,0.0,True,001443,1443,723,965,1,JPEG,.jpg,False
001444.jpg,True,640,640,False,1,JPEG,640,640,0,3,0,0,0.01171875,True,001444,1444,640,640,1,JPEG,.jpg,False
001445.jpg,True,993,731,False,1,JPEG,731,993,0,0,0,0,0.0,True,001445,1445,731,993,1,JPEG,.jpg,False
001446.jpg,True,640,640,False,1,JPEG,640,640,0,0,0,0,0.0,True,001446,1446,640,640,1,JPEG,.jpg,False
001447.jpg,True,981,728,False,1,JPEG,728,981,0,0,0,0,0.0,True,001447,1447,728,981,1,JPEG,.jpg,False
001448.jpg,True,640,640,False,1,JPEG,640,640,2,0,0,0,0.0078125,True,001448,1448,640,640,1,JPEG,.jpg,False
001449.jpg,True,946,710,False,1,JPEG,710,946,0,0,0,0,0.0,True,001449,1449,710,946,1,JPEG,.jpg,False
001450.jpg,True,1008,756,False,1,JPEG,756,1008,0,0,0,0,0.0,True,001450,1450,756,1008,1,JPEG,.jpg,False
001451.jpg,True,640,640,False,1,JPEG,640,640,0,0,0,1,0.00390625,True,001451,1451,640,640,1,JPEG,.jpg,False
001452.jpg,True,907,680,False,1,JPEG,680,907,0,0,0,0,0.0,True,001452,1452,680,907,1,JPEG,.jpg,False
001453.jpg,True,640,640,False,1,JPEG,640,640,0,0,0,0,0.0,True,001453,1453,640,640,1,JPEG,.jpg,False
001454.jpg,True,910,680,False,1,JPEG,680,910,0,0,0,0,0.0,True,001454,1454,680,910,1,JPEG,.jpg,False
001455.jpg,True,640,640,False,1,JPEG,640,640,0,0,0,0,0.0,True,001455,1455,640,640,1,JPEG,.jpg,False
001456.jpg,True,863,644,False,1,JPEG,644,863,0,0,0,0,0.0,True,001456,1456,644,863,1,JPEG,.jpg,False
001457.jpg,True,640,640,False,1,JPEG,640,640,0,1,0,0,0.00390625,True,001457,1457,640,640,1,JPEG,.jpg,False
001458.jpg,True,914,685,False,1,JPEG,685,914,0,0,0,0,0.0,True,001458,1458,685,914,1,JPEG,.jpg,False
001459.jpg,True,640,640,False,1,JPEG,640,640,0,4,0,1,0.015625,True,001459,1459,640,640,1,JPEG,.jpg,False
001460.jpg,True,871,645,False,1,JPEG,645,871,0,0,0,0,0.0,True,001460,1460,645,871,1,JPEG,.jpg,False
001461.jpg,True,957,717,False,1,JPEG,717,957,0,0,0,0,0.0,True,001461,1461,717,957,1,JPEG,.jpg,False
001462.jpg,True,1008,756,False,1,JPEG,756,1008,0,0,0,0,0.0,True,001462,1462,756,1008,1,JPEG,.jpg,False
001463.jpg,True,640,640,False,1,JPEG,640,640,9,0,0,8,0.03515625,True,001463,1463,640,640,1,JPEG,.jpg,False
001464.jpg,True,866,649,False,1,JPEG,649,866,0,0,0,0,0.0,True,001464,1464,649,866,1,JPEG,.jpg,False
001465.jpg,True,640,640,False,1,JPEG,640,640,0,0,0,8,0.03125,True,001465,1465,640,640,1,JPEG,.jpg,False
001466.jpg,True,1008,756,False,1,JPEG,756,1008,0,0,0,0,0.0,True,001466,1466,756,1008,1,JPEG,.jpg,False
001467.jpg,True,640,640,False,1,JPEG,640,640,0,0,0,0,0.0,True,001467,1467,640,640,1,JPEG,.jpg,False
001468.jpg,True,876,656,False,1,JPEG,656,876,0,0,0,0,0.0,True,001468,1468,656,876,1,JPEG,.jpg,False
001469.jpg,True,640,640,False,1,JPEG,640,640,0,6,2,0,0.0234375,True,001469,1469,640,640,1,JPEG,.jpg,False
001470.jpg,True,1008,756,False,1,JPEG,756,1008,0,0,0,0,0.0,True,001470,1470,756,1008,1,JPEG,.jpg,False
001471.jpg,True,640,640,False,1,JPEG,640,640,0,2,2,0,0.0078125,True,001471,1471,640,640,1,JPEG,.jpg,False
001472.jpg,True,1008,756,False,1,JPEG,756,1008,0,0,0,0,0.0,True,001472,1472,756,1008,1,JPEG,.jpg,False
001473.jpg,True,640,640,False,1,JPEG,640,640,4,0,0,8,0.03125,True,001473,1473,640,640,1,JPEG,.jpg,False
001474.jpg,True,1008,756,False,1,JPEG,756,1008,0,0,0,0,0.0,True,001474,1474,756,1008,1,JPEG,.jpg,False
001475.jpg,True,640,640,False,1,JPEG,640,640,0,12,0,8,0.046875,True,001475,1475,640,640,1,JPEG,.jpg,False
001476.jpg,True,870,652,False,1,JPEG,652,870,0,0,0,0,0.0,True,001476,1476,652,870,1,JPEG,.jpg,False
001477.jpg,True,640,640,False,1,JPEG,640,640,0,0,7,0,0.02734375,True,001477,1477,640,640,1,JPEG,.jpg,False
001478.jpg,True,1008,756,False,1,JPEG,756,1008,0,0,0,0,0.0,True,001478,1478,756,1008,1,JPEG,.jpg,False
001479.jpg,True,640,640,False,1,JPEG,640,640,1,2,0,0,0.01171875,True,001479,1479,640,640,1,JPEG,.jpg,False
001480.jpg,True,929,695,False,1,JPEG,695,929,0,0,0,0,0.0,True,001480,1480,695,929,1,JPEG,.jpg,False
001481.jpg,True,1008,756,False,1,JPEG,756,1008,0,0,0,0,0.0,True,001481,1481,756,1008,1,JPEG,.jpg,False
001482.jpg,True,640,640,False,1,JPEG,640,640,5,0,0,6,0.0234375,True,001482,1482,640,640,1,JPEG,.jpg,False
001483.jpg,True,1008,756,False,1,JPEG,756,1008,0,0,0,0,0.0,True,001483,1483,756,1008,1,JPEG,.jpg,False
001484.jpg,True,965,723,False,1,JPEG,723,965,0,0,0,0,0.0,True,001484,1484,723,965,1,JPEG,.jpg,False
001485.jpg,True,640,640,False,1,JPEG,640,640,4,0,0,0,0.015625,True,001485,1485,640,640,1,JPEG,.jpg,False
001486.jpg,True,1008,756,False,1,JPEG,756,1008,0,0,0,0,0.0,True,001486,1486,756,1008,1,JPEG,.jpg,False
001487.jpg,True,640,640,False,1,JPEG,640,640,0,0,0,1,0.00390625,True,001487,1487,640,640,1,JPEG,.jpg,False
001488.jpg,True,1008,756,False,1,JPEG,756,1008,0,0,0,0,0.0,True,001488,1488,756,1008,1,JPEG,.jpg,False
001489.jpg,True,640,640,False,1,JPEG,640,640,0,0,0,0,0.0,True,001489,1489,640,640,1,JPEG,.jpg,False
001490.jpg,True,1008,756,False,1,JPEG,756,1008,0,0,0,0,0.0,True,001490,1490,756,1008,1,JPEG,.jpg,False
001491.jpg,True,873,656,False,1,JPEG,656,873,0,0,0,0,0.0,True,001491,1491,656,873,1,JPEG,.jpg,False
001492.jpg,True,640,640,False,1,JPEG,640,640,8,0,0,0,0.03125,True,001492,1492,640,640,1,JPEG,.jpg,False
001493.jpg,True,922,690,False,1,JPEG,690,922,0,0,0,0,0.0,True,001493,1493,690,922,1,JPEG,.jpg,False
001494.jpg,True,640,640,False,1,JPEG,640,640,0,0,0,0,0.0,True,001494,1494,640,640,1,JPEG,.jpg,False
001495.jpg,True,1008,756,False,1,JPEG,756,1008,0,0,0,0,0.0,True,001495,1495,756,1008,1,JPEG,.jpg,False
001496.jpg,True,1008,756,False,1,JPEG,756,1008,0,0,0,0,0.0,True,001496,1496,756,1008,1,JPEG,.jpg,False
001497.jpg,True,640,640,False,1,JPEG,640,640,0,0,8,0,0.03125,True,001497,1497,640,640,1,JPEG,.jpg,False
001498.jpg,True,1008,756,False,1,JPEG,756,1008,0,0,0,0,0.0,True,001498,1498,756,1008,1,JPEG,.jpg,False
001499.jpg,True,640,640,False,1,JPEG,640,640,3,0,0,0,0.01171875,True,001499,1499,640,640,1,JPEG,.jpg,False
001500.jpg,True,933,699,False,1,JPEG,699,933,0,0,0,0,0.0,True,001500,1500,699,933,1,JPEG,.jpg,False
001501.jpg,True,640,640,False,1,JPEG,640,640,0,0,0,0,0.0,True,001501,1501,640,640,1,JPEG,.jpg,False
001502.jpg,True,1008,756,False,1,JPEG,756,1008,0,0,0,0,0.0,True,001502,1502,756,1008,1,JPEG,.jpg,False
001503.jpg,True,640,640,False,1,JPEG,640,640,0,5,3,0,0.01953125,True,001503,1503,640,640,1,JPEG,.jpg,False
001504.jpg,True,1032,831,False,1,JPEG,831,1032,0,0,0,0,0.0,True,001504,1504,831,1032,1,JPEG,.jpg,False
001505.jpg,True,640,640,False,1,JPEG,640,640,0,0,0,2,0.0078125,True,001505,1505,640,640,1,JPEG,.jpg,False
001506.jpg,True,925,793,False,1,JPEG,793,925,0,0,0,0,0.0,True,001506,1506,793,925,1,JPEG,.jpg,False
001507.jpg,True,640,640,False,1,JPEG,640,640,0,1,0,1,0.00390625,True,001507,1507,640,640,1,JPEG,.jpg,False
001508.jpg,True,1051,824,False,1,JPEG,824,1051,0,0,0,0,0.0,True,001508,1508,824,1051,1,JPEG,.jpg,False
001509.jpg,True,640,640,False,1,JPEG,640,640,1,0,0,3,0.01171875,True,001509,1509,640,640,1,JPEG,.jpg,False
001510.jpg,True,1296,972,False,1,JPEG,972,1296,0,0,0,0,0.0,True,001510,1510,972,1296,1,JPEG,.jpg,False
001511.jpg,True,640,640,False,1,JPEG,640,640,0,1,0,3,0.01171875,True,001511,1511,640,640,1,JPEG,.jpg,False
001512.jpg,True,1023,767,False,1,JPEG,767,1023,0,0,0,0,0.0,True,001512,1512,767,1023,1,JPEG,.jpg,False
001513.jpg,True,640,640,False,1,JPEG,640,640,0,8,1,0,0.03125,True,001513,1513,640,640,1,JPEG,.jpg,False
001514.jpg,True,1041,781,False,1,JPEG,781,1041,0,0,0,0,0.0,True,001514,1514,781,1041,1,JPEG,.jpg,False
001515.jpg,True,640,640,False,1,JPEG,640,640,0,0,6,0,0.0234375,True,001515,1515,640,640,1,JPEG,.jpg,False
001516.jpg,True,945,709,False,1,JPEG,709,945,0,0,0,0,0.0,True,001516,1516,709,945,1,JPEG,.jpg,False
001517.jpg,True,640,640,False,1,JPEG,640,640,0,0,0,1,0.00390625,True,001517,1517,640,640,1,JPEG,.jpg,False
001518.jpg,True,1218,914,False,1,JPEG,914,1218,0,0,0,0,0.0,True,001518,1518,914,1218,1,JPEG,.jpg,False
001519.jpg,True,640,640,False,1,JPEG,640,640,0,2,2,0,0.0078125,True,001519,1519,640,640,1,JPEG,.jpg,False
001520.jpg,True,1043,782,False,1,JPEG,782,1043,0,0,0,0,0.0,True,001520,1520,782,1043,1,JPEG,.jpg,False
001521.jpg,True,640,640,False,1,JPEG,640,640,0,7,0,0,0.02734375,True,001521,1521,640,640,1,JPEG,.jpg,False
001522.jpg,True,1146,860,False,1,JPEG,860,1146,0,0,0,0,0.0,True,001522,1522,860,1146,1,JPEG,.jpg,False
001523.jpg,True,640,640,False,1,JPEG,640,640,0,1,0,8,0.03125,True,001523,1523,640,640,1,JPEG,.jpg,False
001524.jpg,True,1113,835,False,1,JPEG,835,1113,0,0,0,0,0.0,True,001524,1524,835,1113,1,JPEG,.jpg,False
001525.jpg,True,640,640,False,1,JPEG,640,640,0,0,4,0,0.015625,True,001525,1525,640,640,1,JPEG,.jpg,False
001526.jpg,True,1210,907,False,1,JPEG,907,1210,0,0,0,0,0.0,True,001526,1526,907,1210,1,JPEG,.jpg,False
001527.jpg,True,640,640,False,1,JPEG,640,640,0,0,0,0,0.0,True,001527,1527,640,640,1,JPEG,.jpg,False
001528.jpg,True,1060,795,False,1,JPEG,795,1060,0,0,0,0,0.0,True,001528,1528,795,1060,1,JPEG,.jpg,False
001529.jpg,True,1009,773,False,1,JPEG,773,1009,0,0,0,0,0.0,True,001529,1529,773,1009,1,JPEG,.jpg,False
001530.jpg,True,640,640,False,1,JPEG,640,640,0,0,0,0,0.0,True,001530,1530,640,640,1,JPEG,.jpg,False
001531.jpg,True,1166,874,False,1,JPEG,874,1166,0,0,0,0,0.0,True,001531,1531,874,1166,1,JPEG,.jpg,False
001532.jpg,True,1216,912,False,1,JPEG,912,1216,0,0,0,0,0.0,True,001532,1532,912,1216,1,JPEG,.jpg,False
001533.jpg,True,640,640,False,1,JPEG,640,640,0,5,0,0,0.01953125,True,001533,1533,640,640,1,JPEG,.jpg,False
001534.jpg,True,1173,879,False,1,JPEG,879,1173,0,0,0,0,0.0,True,001534,1534,879,1173,1,JPEG,.jpg,False
001535.jpg,True,640,640,False,1,JPEG,640,640,0,0,6,0,0.0234375,True,001535,1535,640,640,1,JPEG,.jpg,False
001536.jpg,True,1177,883,False,1,JPEG,883,1177,0,0,0,0,0.0,True,001536,1536,883,1177,1,JPEG,.jpg,False
001537.jpg,True,640,640,False,1,JPEG,640,640,0,0,0,0,0.0,True,001537,1537,640,640,1,JPEG,.jpg,False
001538.jpg,True,1097,823,False,1,JPEG,823,1097,0,0,0,0,0.0,True,001538,1538,823,1097,1,JPEG,.jpg,False
001539.jpg,True,640,640,False,1,JPEG,640,640,4,0,0,0,0.015625,True,001539,1539,640,640,1,JPEG,.jpg,False
001540.jpg,True,1155,866,False,1,JPEG,866,1155,0,0,0,0,0.0,True,001540,1540,866,1155,1,JPEG,.jpg,False
001541.jpg,True,640,640,False,1,JPEG,640,640,0,2,0,0,0.0078125,True,001541,1541,640,640,1,JPEG,.jpg,False
001542.jpg,True,1215,911,False,1,JPEG,911,1215,0,0,0,0,0.0,True,001542,1542,911,1215,1,JPEG,.jpg,False
001543.jpg,True,640,640,False,1,JPEG,640,640,0,0,2,0,0.0078125,True,001543,1543,640,640,1,JPEG,.jpg,False
001544.jpg,True,1077,807,False,1,JPEG,807,1077,0,0,0,0,0.0,True,001544,1544,807,1077,1,JPEG,.jpg,False
001545.jpg,True,640,640,False,1,JPEG,640,640,7,0,0,2,0.02734375,True,001545,1545,640,640,1,JPEG,.jpg,False
001546.jpg,True,1247,935,False,1,JPEG,935,1247,0,0,0,0,0.0,True,001546,1546,935,1247,1,JPEG,.jpg,False
001547.jpg,True,640,640,False,1,JPEG,640,640,0,0,0,0,0.0,True,001547,1547,640,640,1,JPEG,.jpg,False
001548.jpg,True,1034,775,False,1,JPEG,775,1034,0,0,0,0,0.0,True,001548,1548,775,1034,1,JPEG,.jpg,False
001549.jpg,True,640,640,False,1,JPEG,640,640,2,0,1,0,0.0078125,True,001549,1549,640,640,1,JPEG,.jpg,False
001550.jpg,True,1210,899,False,1,JPEG,899,1210,0,0,0,0,0.0,True,001550,1550,899,1210,1,JPEG,.jpg,False
001551.jpg,True,1152,865,False,1,JPEG,865,1152,0,0,0,0,0.0,True,001551,1551,865,1152,1,JPEG,.jpg,False
001552.jpg,True,1100,825,False,1,JPEG,825,1100,0,0,0,0,0.0,True,001552,1552,825,1100,1,JPEG,.jpg,False
001553.jpg,True,640,640,False,1,JPEG,640,640,0,4,2,0,0.015625,True,001553,1553,640,640,1,JPEG,.jpg,False
001554.jpg,True,1290,968,False,1,JPEG,968,1290,0,0,0,0,0.0,True,001554,1554,968,1290,1,JPEG,.jpg,False
001555.jpg,True,640,640,False,1,JPEG,640,640,0,0,6,0,0.0234375,True,001555,1555,640,640,1,JPEG,.jpg,False
001556.jpg,True,1043,782,False,1,JPEG,782,1043,0,0,0,0,0.0,True,001556,1556,782,1043,1,JPEG,.jpg,False
001557.jpg,True,640,640,False,1,JPEG,640,640,0,4,1,0,0.015625,True,001557,1557,640,640,1,JPEG,.jpg,False
001558.jpg,True,995,747,False,1,JPEG,747,995,0,0,0,0,0.0,True,001558,1558,747,995,1,JPEG,.jpg,False
001559.jpg,True,640,640,False,1,JPEG,640,640,0,0,2,0,0.0078125,True,001559,1559,640,640,1,JPEG,.jpg,False
001560.jpg,True,886,690,False,1,JPEG,690,886,1,0,0,0,0.00390625,True,001560,1560,690,886,1,JPEG,.jpg,False
001561.jpg,True,957,717,False,1,JPEG,717,957,0,0,0,0,0.0,True,001561,1561,717,957,1,JPEG,.jpg,False
001562.jpg,True,640,640,False,1,JPEG,640,640,0,1,0,0,0.00390625,True,001562,1562,640,640,1,JPEG,.jpg,False
001563.jpg,True,844,607,False,1,JPEG,607,844,0,0,0,0,0.0,True,001563,1563,607,844,1,JPEG,.jpg,False
001564.jpg,True,640,640,False,1,JPEG,640,640,0,5,0,0,0.01953125,True,001564,1564,640,640,1,JPEG,.jpg,False
001565.jpg,True,1536,2048,False,1,JPEG,2048,1536,0,0,0,0,0.0,True,001565,1565,2048,1536,1,JPEG,.jpg,False
001566.jpg,True,993,710,False,1,JPEG,710,993,0,0,0,0,0.0,True,001566,1566,710,993,1,JPEG,.jpg,False
001567.jpg,True,640,640,False,1,JPEG,640,640,3,0,0,0,0.01171875,True,001567,1567,640,640,1,JPEG,.jpg,False
001568.jpg,True,983,675,False,1,JPEG,675,983,0,0,0,0,0.0,True,001568,1568,675,983,1,JPEG,.jpg,False
001569.jpg,True,1008,756,False,1,JPEG,756,1008,0,0,0,0,0.0,True,001569,1569,756,1008,1,JPEG,.jpg,False
001570.jpg,True,640,640,False,1,JPEG,640,640,0,0,0,0,0.0,True,001570,1570,640,640,1,JPEG,.jpg,False
001571.jpg,True,949,711,False,1,JPEG,711,949,0,0,0,0,0.0,True,001571,1571,711,949,1,JPEG,.jpg,False
001572.jpg,True,640,640,False,1,JPEG,640,640,0,0,1,0,0.00390625,True,001572,1572,640,640,1,JPEG,.jpg,False
001573.jpg,True,957,717,False,1,JPEG,717,957,0,0,0,0,0.0,True,001573,1573,717,957,1,JPEG,.jpg,False
001574.jpg,True,640,640,False,1,JPEG,640,640,0,5,0,1,0.01953125,True,001574,1574,640,640,1,JPEG,.jpg,False
001575.jpg,True,939,702,False,1,JPEG,702,939,0,0,0,0,0.0,True,001575,1575,702,939,1,JPEG,.jpg,False
001576.jpg,True,640,640,False,1,JPEG,640,640,0,0,0,0,0.0,True,001576,1576,640,640,1,JPEG,.jpg,False
001577.jpg,True,810,607,False,1,JPEG,607,810,0,0,0,0,0.0,True,001577,1577,607,810,1,JPEG,.jpg,False
001578.jpg,True,640,640,False,1,JPEG,640,640,0,1,0,0,0.00390625,True,001578,1578,640,640,1,JPEG,.jpg,False
001579.jpg,True,829,622,False,1,JPEG,622,829,0,0,0,0,0.0,True,001579,1579,622,829,1,JPEG,.jpg,False
001580.jpg,True,640,640,False,1,JPEG,640,640,0,0,0,0,0.0,True,001580,1580,640,640,1,JPEG,.jpg,False
001581.jpg,True,847,626,False,1,JPEG,626,847,0,0,0,0,0.0,True,001581,1581,626,847,1,JPEG,.jpg,False
001582.jpg,True,640,640,False,1,JPEG,640,640,0,0,0,0,0.0,True,001582,1582,640,640,1,JPEG,.jpg,False
001583.jpg,True,934,700,False,1,JPEG,700,934,0,0,0,0,0.0,True,001583,1583,700,934,1,JPEG,.jpg,False
001584.jpg,True,640,640,False,1,JPEG,640,640,0,0,0,2,0.0078125,True,001584,1584,640,640,1,JPEG,.jpg,False
001585.jpg,True,1008,756,False,1,JPEG,756,1008,0,0,0,0,0.0,True,001585,1585,756,1008,1,JPEG,.jpg,False
001586.jpg,True,1008,756,False,1,JPEG,756,1008,0,0,0,0,0.0,True,001586,1586,756,1008,1,JPEG,.jpg,False
001587.jpg,True,640,640,False,1,JPEG,640,640,0,0,1,0,0.00390625,True,001587,1587,640,640,1,JPEG,.jpg,False
001588.jpg,True,1020,765,False,1,JPEG,765,1020,0,0,0,0,0.0,True,001588,1588,765,1020,1,JPEG,.jpg,False
001589.jpg,True,640,640,False,1,JPEG,640,640,6,0,0,0,0.0234375,True,001589,1589,640,640,1,JPEG,.jpg,False
001590.jpg,True,1044,783,False,1,JPEG,783,1044,0,0,0,0,0.0,True,001590,1590,783,1044,1,JPEG,.jpg,False
001591.jpg,True,640,640,False,1,JPEG,640,640,0,5,6,0,0.0234375,True,001591,1591,640,640,1,JPEG,.jpg,False
001592.jpg,True,1036,777,False,1,JPEG,777,1036,0,0,0,0,0.0,True,001592,1592,777,1036,1,JPEG,.jpg,False
001593.jpg,True,640,640,False,1,JPEG,640,640,0,1,0,0,0.00390625,True,001593,1593,640,640,1,JPEG,.jpg,False
001594.jpg,True,1047,785,False,1,JPEG,785,1047,0,0,0,0,0.0,True,001594,1594,785,1047,1,JPEG,.jpg,False
001595.jpg,True,640,640,False,1,JPEG,640,640,0,3,6,0,0.0234375,True,001595,1595,640,640,1,JPEG,.jpg,False
001596.jpg,True,1185,890,False,1,JPEG,890,1185,0,0,0,0,0.0,True,001596,1596,890,1185,1,JPEG,.jpg,False
001597.jpg,True,1062,797,False,1,JPEG,797,1062,0,0,0,0,0.0,True,001597,1597,797,1062,1,JPEG,.jpg,False
001598.jpg,True,640,640,False,1,JPEG,640,640,1,0,0,0,0.00390625,True,001598,1598,640,640,1,JPEG,.jpg,False
001599.jpg,True,1086,815,False,1,JPEG,815,1086,0,0,0,0,0.0,True,001599,1599,815,1086,1,JPEG,.jpg,False
001600.jpg,True,1126,845,False,1,JPEG,845,1126,0,0,0,0,0.0,True,001600,1600,845,1126,1,JPEG,.jpg,False
001601.jpg,True,1023,767,False,1,JPEG,767,1023,0,0,0,0,0.0,True,001601,1601,767,1023,1,JPEG,.jpg,False
001602.jpg,True,640,640,False,1,JPEG,640,640,1,0,0,0,0.00390625,True,001602,1602,640,640,1,JPEG,.jpg,False
001603.jpg,True,1166,875,False,1,JPEG,875,1166,0,0,0,0,0.0,True,001603,1603,875,1166,1,JPEG,.jpg,False
001604.jpg,True,640,640,False,1,JPEG,640,640,0,0,0,0,0.0,True,001604,1604,640,640,1,JPEG,.jpg,False
001605.jpg,True,1021,766,False,1,JPEG,766,1021,0,0,0,0,0.0,True,001605,1605,766,1021,1,JPEG,.jpg,False
001606.jpg,True,1281,961,False,1,JPEG,961,1281,0,0,0,0,0.0,True,001606,1606,961,1281,1,JPEG,.jpg,False
001607.jpg,True,640,640,False,1,JPEG,640,640,0,0,0,0,0.0,True,001607,1607,640,640,1,JPEG,.jpg,False
001608.jpg,True,1118,839,False,1,JPEG,839,1118,0,0,0,0,0.0,True,001608,1608,839,1118,1,JPEG,.jpg,False
001609.jpg,True,640,640,False,1,JPEG,640,640,0,4,0,0,0.015625,True,001609,1609,640,640,1,JPEG,.jpg,False
001610.jpg,True,1164,873,False,1,JPEG,873,1164,0,0,0,0,0.0,True,001610,1610,873,1164,1,JPEG,.jpg,False
001611.jpg,True,640,640,False,1,JPEG,640,640,5,0,0,0,0.01953125,True,001611,1611,640,640,1,JPEG,.jpg,False
001612.jpg,True,1021,765,False,1,JPEG,765,1021,0,0,0,0,0.0,True,001612,1612,765,1021,1,JPEG,.jpg,False
001613.jpg,True,640,640,False,1,JPEG,640,640,0,0,5,0,0.01953125,True,001613,1613,640,640,1,JPEG,.jpg,False
001614.jpg,True,1053,789,False,1,JPEG,789,1053,0,0,0,0,0.0,True,001614,1614,789,1053,1,JPEG,.jpg,False
001615.jpg,True,640,640,False,1,JPEG,640,640,0,0,0,0,0.0,True,001615,1615,640,640,1,JPEG,.jpg,False
001616.jpg,True,1021,766,False,1,JPEG,766,1021,0,0,0,0,0.0,True,001616,1616,766,1021,1,JPEG,.jpg,False
001617.jpg,True,640,640,False,1,JPEG,640,640,0,0,0,0,0.0,True,001617,1617,640,640,1,JPEG,.jpg,False
001618.jpg,True,1012,759,False,1,JPEG,759,1012,0,0,0,0,0.0,True,001618,1618,759,1012,1,JPEG,.jpg,False
001619.jpg,True,640,640,False,1,JPEG,640,640,0,0,0,0,0.0,True,001619,1619,640,640,1,JPEG,.jpg,False
001620.jpg,True,1059,794,False,1,JPEG,794,1059,0,0,0,0,0.0,True,001620,1620,794,1059,1,JPEG,.jpg,False
001621.jpg,True,640,640,False,1,JPEG,640,640,0,1,0,2,0.0078125,True,001621,1621,640,640,1,JPEG,.jpg,False
001622.jpg,True,1018,763,False,1,JPEG,763,1018,0,0,0,0,0.0,True,001622,1622,763,1018,1,JPEG,.jpg,False
001623.jpg,True,640,640,False,1,JPEG,640,640,0,8,4,0,0.03125,True,001623,1623,640,640,1,JPEG,.jpg,False
001624.jpg,True,1080,810,False,1,JPEG,810,1080,0,0,0,0,0.0,True,001624,1624,810,1080,1,JPEG,.jpg,False
001625.jpg,True,640,640,False,1,JPEG,640,640,0,2,0,0,0.0078125,True,001625,1625,640,640,1,JPEG,.jpg,False
001626.jpg,True,1074,806,False,1,JPEG,806,1074,0,0,0,0,0.0,True,001626,1626,806,1074,1,JPEG,.jpg,False
001627.jpg,True,640,640,False,1,JPEG,640,640,0,0,3,0,0.01171875,True,001627,1627,640,640,1,JPEG,.jpg,False
001628.jpg,True,1043,782,False,1,JPEG,782,1043,0,0,0,0,0.0,True,001628,1628,782,1043,1,JPEG,.jpg,False
001629.jpg,True,640,640,False,1,JPEG,640,640,0,0,0,4,0.015625,True,001629,1629,640,640,1,JPEG,.jpg,False
001630.jpg,True,1182,887,False,1,JPEG,887,1182,0,0,0,0,0.0,True,001630,1630,887,1182,1,JPEG,.jpg,False
001631.jpg,True,640,640,False,1,JPEG,640,640,0,0,0,0,0.0,True,001631,1631,640,640,1,JPEG,.jpg,False
001632.jpg,True,1040,781,False,1,JPEG,781,1040,0,0,0,0,0.0,True,001632,1632,781,1040,1,JPEG,.jpg,False
001633.jpg,True,1006,754,False,1,JPEG,754,1006,0,0,0,0,0.0,True,001633,1633,754,1006,1,JPEG,.jpg,False
001634.jpg,True,640,640,False,1,JPEG,640,640,0,0,0,0,0.0,True,001634,1634,640,640,1,JPEG,.jpg,False
001635.jpg,True,1016,762,False,1,JPEG,762,1016,0,0,0,0,0.0,True,001635,1635,762,1016,1,JPEG,.jpg,False
001636.jpg,True,640,640,False,1,JPEG,640,640,4,0,0,2,0.015625,True,001636,1636,640,640,1,JPEG,.jpg,False
001637.jpg,True,1011,759,False,1,JPEG,759,1011,0,0,0,0,0.0,True,001637,1637,759,1011,1,JPEG,.jpg,False
001638.jpg,True,640,640,False,1,JPEG,640,640,0,0,0,8,0.03125,True,001638,1638,640,640,1,JPEG,.jpg,False
001639.jpg,True,738,577,False,1,JPEG,577,738,0,0,0,0,0.0,True,001639,1639,577,738,1,JPEG,.jpg,False
001640.jpg,True,640,640,False,1,JPEG,640,640,0,0,0,0,0.0,True,001640,1640,640,640,1,JPEG,.jpg,False
001641.jpg,True,1072,804,False,1,JPEG,804,1072,0,0,0,0,0.0,True,001641,1641,804,1072,1,JPEG,.jpg,False
001642.jpg,True,1022,767,False,1,JPEG,767,1022,0,0,0,0,0.0,True,001642,1642,767,1022,1,JPEG,.jpg,False
001643.jpg,True,1020,765,False,1,JPEG,765,1020,0,0,0,0,0.0,True,001643,1643,765,1020,1,JPEG,.jpg,False
001644.jpg,True,640,640,False,1,JPEG,640,640,0,0,4,0,0.015625,True,001644,1644,640,640,1,JPEG,.jpg,False
001645.jpg,True,1028,771,False,1,JPEG,771,1028,0,0,0,0,0.0,True,001645,1645,771,1028,1,JPEG,.jpg,False
001646.jpg,True,640,640,False,1,JPEG,640,640,0,0,4,0,0.015625,True,001646,1646,640,640,1,JPEG,.jpg,False
